70
69
65
55
35
70
68
64
54
34
69
68
61
51
31
65
64
61
45
25
55
54
51
45
15
35
34
31
25
15
70
69
65
55
35
70
67
63
53
33
69
67
60
50
30
65
63
60
44
24
55
53
50
44
14
35
33
30
24
14
70
68
64
54
34
70
67
63
53
33
68
67
58
48
28
64
63
58
42
22
54
53
48
42
12
34
33
28
22
12
69
68
61
51
31
69
67
60
50
30
68
67
58
48
28
61
60
58
39
19
51
50
48
39
9
31
30
28
19
9
65
64
61
45
25
65
63
60
44
24
64
63
58
42
22
61
60
58
39
19
45
44
42
39
5
25
24
22
19
5
55
54
51
45
15
55
53
50
44
14
54
53
48
42
12
51
50
48
39
9
45
44
42
39
5
15
14
12
9
5
35
34
31
25
15
35
33
30
24
14
34
33
28
22
12
31
30
28
19
9
25
24
22
19
5
15
14
12
9
5
70
69
65
55
35
70
68
64
54
34
69
68
61
51
31
65
64
61
45
25
55
54
51
45
15
35
34
31
25
15
70
69
65
55
35
70
66
62
52
32
69
66
59
49
29
65
62
59
43
23
55
52
49
43
13
35
32
29
23
13
70
68
64
54
34
70
66
62
52
32
68
66
57
47
27
64
62
57
41
21
54
52
47
41
11
34
32
27
21
11
69
68
61
51
31
69
66
59
49
29
68
66
57
47
27
61
59
57
38
18
51
49
47
38
8
31
29
27
18
8
65
64
61
45
25
65
62
59
43
23
64
62
57
41
21
61
59
57
38
18
45
43
41
38
4
25
23
21
18
4
55
54
51
45
15
55
52
49
43
13
54
52
47
41
11
51
49
47
38
8
45
43
41
38
4
15
13
11
8
4
35
34
31
25
15
35
32
29
23
13
34
32
27
21
11
31
29
27
18
8
25
23
21
18
4
15
13
11
8
4
70
69
65
55
35
70
67
63
53
33
69
67
60
50
30
65
63
60
44
24
55
53
50
44
14
35
33
30
24
14
70
69
65
55
35
70
66
62
52
32
69
66
59
49
29
65
62
59
43
23
55
52
49
43
13
35
32
29
23
13
70
67
63
53
33
70
66
62
52
32
67
66
56
46
26
63
62
56
40
20
53
52
46
40
10
33
32
26
20
10
69
67
60
50
30
69
66
59
49
29
67
66
56
46
26
60
59
56
37
17
50
49
46
37
7
30
29
26
17
7
65
63
60
44
24
65
62
59
43
23
63
62
56
40
20
60
59
56
37
17
44
43
40
37
3
24
23
20
17
3
55
53
50
44
14
55
52
49
43
13
53
52
46
40
10
50
49
46
37
7
44
43
40
37
3
14
13
10
7
3
35
33
30
24
14
35
32
29
23
13
33
32
26
20
10
30
29
26
17
7
24
23
20
17
3
14
13
10
7
3
70
68
64
54
34
70
67
63
53
33
68
67
58
48
28
64
63
58
42
22
54
53
48
42
12
34
33
28
22
12
70
68
64
54
34
70
66
62
52
32
68
66
57
47
27
64
62
57
41
21
54
52
47
41
11
34
32
27
21
11
70
67
63
53
33
70
66
62
52
32
67
66
56
46
26
63
62
56
40
20
53
52
46
40
10
33
32
26
20
10
68
67
58
48
28
68
66
57
47
27
67
66
56
46
26
58
57
56
36
16
48
47
46
36
6
28
27
26
16
6
64
63
58
42
22
64
62
57
41
21
63
62
56
40
20
58
57
56
36
16
42
41
40
36
2
22
21
20
16
2
54
53
48
42
12
54
52
47
41
11
53
52
46
40
10
48
47
46
36
6
42
41
40
36
2
12
11
10
6
2
34
33
28
22
12
34
32
27
21
11
33
32
26
20
10
28
27
26
16
6
22
21
20
16
2
12
11
10
6
2
69
68
61
51
31
69
67
60
50
30
68
67
58
48
28
61
60
58
39
19
51
50
48
39
9
31
30
28
19
9
69
68
61
51
31
69
66
59
49
29
68
66
57
47
27
61
59
57
38
18
51
49
47
38
8
31
29
27
18
8
69
67
60
50
30
69
66
59
49
29
67
66
56
46
26
60
59
56
37
17
50
49
46
37
7
30
29
26
17
7
68
67
58
48
28
68
66
57
47
27
67
66
56
46
26
58
57
56
36
16
48
47
46
36
6
28
27
26
16
6
61
60
58
39
19
61
59
57
38
18
60
59
56
37
17
58
57
56
36
16
39
38
37
36
1
19
18
17
16
1
51
50
48
39
9
51
49
47
38
8
50
49
46
37
7
48
47
46
36
6
39
38
37
36
1
9
8
7
6
1
31
30
28
19
9
31
29
27
18
8
30
29
26
17
7
28
27
26
16
6
19
18
17
16
1
9
8
7
6
1
65
64
61
45
25
65
63
60
44
24
64
63
58
42
22
61
60
58
39
19
45
44
42
39
5
25
24
22
19
5
65
64
61
45
25
65
62
59
43
23
64
62
57
41
21
61
59
57
38
18
45
43
41
38
4
25
23
21
18
4
65
63
60
44
24
65
62
59
43
23
63
62
56
40
20
60
59
56
37
17
44
43
40
37
3
24
23
20
17
3
64
63
58
42
22
64
62
57
41
21
63
62
56
40
20
58
57
56
36
16
42
41
40
36
2
22
21
20
16
2
61
60
58
39
19
61
59
57
38
18
60
59
56
37
17
58
57
56
36
16
39
38
37
36
1
19
18
17
16
1
45
44
42
39
5
45
43
41
38
4
44
43
40
37
3
42
41
40
36
2
39
38
37
36
1
5
4
3
2
1
25
24
22
19
5
25
23
21
18
4
24
23
20
17
3
22
21
20
16
2
19
18
17
16
1
5
4
3
2
1
55
54
51
45
15
55
53
50
44
14
54
53
48
42
12
51
50
48
39
9
45
44
42
39
5
15
14
12
9
5
55
54
51
45
15
55
52
49
43
13
54
52
47
41
11
51
49
47
38
8
45
43
41
38
4
15
13
11
8
4
55
53
50
44
14
55
52
49
43
13
53
52
46
40
10
50
49
46
37
7
44
43
40
37
3
14
13
10
7
3
54
53
48
42
12
54
52
47
41
11
53
52
46
40
10
48
47
46
36
6
42
41
40
36
2
12
11
10
6
2
51
50
48
39
9
51
49
47
38
8
50
49
46
37
7
48
47
46
36
6
39
38
37
36
1
9
8
7
6
1
45
44
42
39
5
45
43
41
38
4
44
43
40
37
3
42
41
40
36
2
39
38
37
36
1
5
4
3
2
1
15
14
12
9
5
15
13
11
8
4
14
13
10
7
3
12
11
10
6
2
9
8
7
6
1
5
4
3
2
1
35
34
31
25
15
35
33
30
24
14
34
33
28
22
12
31
30
28
19
9
25
24
22
19
5
15
14
12
9
5
35
34
31
25
15
35
32
29
23
13
34
32
27
21
11
31
29
27
18
8
25
23
21
18
4
15
13
11
8
4
35
33
30
24
14
35
32
29
23
13
33
32
26
20
10
30
29
26
17
7
24
23
20
17
3
14
13
10
7
3
34
33
28
22
12
34
32
27
21
11
33
32
26
20
10
28
27
26
16
6
22
21
20
16
2
12
11
10
6
2
31
30
28
19
9
31
29
27
18
8
30
29
26
17
7
28
27
26
16
6
19
18
17
16
1
9
8
7
6
1
25
24
22
19
5
25
23
21
18
4
24
23
20
17
3
22
21
20
16
2
19
18
17
16
1
5
4
3
2
1
15
14
12
9
5
15
13
11
8
4
14
13
10
7
3
12
11
10
6
2
9
8
7
6
1
5
4
3
2
1
